PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
5350539,P60709,2.3E-20,9.6E-13,2.969,12%,4,0.0092,11553.67,18.02
5409502,P60709,2.3E-20,9.6E-13,1.249,11%,4,0.0092,13476.66,18.02
5791516,P60709,2.3E-20,9.6E-13,3.01,11%,4,0.0092,13489.69,18.02
5228038,P59665,2.3E-20,9.6E-13,59.64,45%,1,0.0092,3442.54,18.02
341616,P16401,2.3E-20,9.5E-13,0.6695,50%,4,0.0092,2673.72,2675.35
4669670,P69905,2.7E-20,1.1E-12,1.725,10%,4,0.0093,15177.75,18.02
5793848,Q16695,2.6E-20,1.1E-12,0.6083,28%,4,0.0093,5094.97,5098
5409498,P60709,3.2E-20,1.3E-12,78.87,15%,1,0.0093,9972.81,18.02
5790155,P10412,3.1E-20,1.3E-12,0,35%,4,0.0093,3278.13,3280.14
514632,P68871,3E-20,1.2E-12,1.903,12%,4,0.0093,15173.83,18.02
5812623,P69905,2.8E-20,1.2E-12,193.6,35%,1,0.0093,4423.29,18.02
5791483,P10412,2.8E-20,1.2E-12,163.7,30%,1,0.0093,3405.16,3407.24
5737514,P10412,2.8E-20,1.2E-12,1.76,46%,4,0.0093,2782.81,2784.52
5428678,P68871,3.3E-20,1.4E-12,395.9,12%,1,0.0094,11458.9,18.02
5790157,P60709,3.6E-20,1.5E-12,184.9,20%,1,0.0094,6919.34,18.02
5790156,P60709,3.4E-20,1.4E-12,398.7,18%,1,0.0094,5579.63,18.02
5350219,P60709,3.7E-20,1.5E-12,1.761,13%,4,0.0095,11569.67,18.02
5794959,P68871,3.9E-20,1.6E-12,25.87,12%,4,0.0095,15829.15,18.02
340060,P16402,4.2E-20,1.7E-12,115.4,36%,1,0.0095,3506.2,3508.35
525148,P68871,3.9E-20,1.6E-12,2.276,23%,4,0.0095,8144.17,18.02
5350325,P60709,4.9E-20,2E-12,126.5,18%,1,0.0097,11330.47,18.02
5790160,P60709,4.9E-20,2E-12,3.01,22%,4,0.0097,7404.64,18.02
5790159,P10412,4.7E-20,1.9E-12,0,33%,4,0.0097,2843.79,2845.52
5350203,P60709,5.5E-20,2.3E-12,2.999,15%,4,0.0099,11554.66,18.02
5791598,P16402,5.4E-20,2.2E-12,168.5,47%,1,0.0099,1864.13,1865.25
5518095,P68871,5.3E-20,2.2E-12,196.9,25%,1,0.0099,6890.55,18.02
5792783,P10412,5.3E-20,2.2E-12,100.5,48%,1,0.0099,2872.78,2874.51
340022,P16403,5.2E-20,2.2E-12,186.3,36%,1,0.0099,4405.72,4408.39
5120769,P63261,5.1E-20,2.1E-12,3.462,12%,4,0.0099,11383.57,18.02
5120771,P63261,5.1E-20,2.1E-12,3.01,12%,4,0.0099,11369.55,18.02
