PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
4933271,P68871,2.1E-26,8.6E-19,11.17,16%,4,0.000059,15980.19,18.02
5475796,P00738-1,2.2E-26,9.2E-19,0.5499,13%,4,0.000059,16088.74,18.02
4933742,P68871,2.8E-26,1.1E-18,8.595,22%,4,0.000059,10866.58,18.02
5431336,P68871,8.9E-21,3.7E-13,210.9,18%,1,0.000059,10801.62,18.02
5518019,P68871,3.1E-26,1.3E-18,27.36,19%,4,0.000059,10660.39,18.02
4933745,P68871,9.8E-21,4E-13,1.761,8%,4,0.000059,15040.66,18.02
212171,Q2TAY7-1,1.1E-20,4.5E-13,241.5,14%,1,0.000059,12057.37,18.02
4933150,P68871,1.8E-20,7.3E-13,2.802,12%,4,0.000059,15216.81,18.02
4933774,P68871,8.9E-21,3.7E-13,9.157,11%,4,0.000059,15166.73,18.02
5214303,P68871,9.4E-21,3.9E-13,1.761,16%,4,0.000059,10771.49,18.02
258932,P68871,1.1E-20,4.5E-13,339.9,40%,1,0.000059,5267.76,18.02
240210,P60866-1,2.2E-26,9.1E-19,258.5,37%,1,0.000059,5056.68,18.02
5228043,P59665,2.8E-26,1.1E-18,24.32,52%,4,0.000059,3443.54,18.02
5428674,P68871,2.9E-26,1.2E-18,1.76,14%,4,0.000059,15759.07,18.02
5431339,Q71DI3,8.8E-21,3.6E-13,0.009475,17%,4,0.000059,12540.87,12548.67
5505975,P62805,9.4E-21,3.9E-13,1.142,15%,4,0.000059,10814.11,10820.7
626997,P69905,1.1E-20,4.4E-13,140.8,13%,1,0.000059,10786.66,18.02
186128,P49411,2.2E-26,9E-19,381.6,43%,1,0.000059,4289.26,18.02
5518207,P68871,2.8E-26,1.1E-18,60.94,12%,1,0.000059,11224.64,18.02
5518086,P68871,7.7E-21,3.2E-13,1.761,14%,4,0.000059,13502.83,18.02
5536854,P50238,8.6E-21,3.6E-13,170.7,22%,1,0.000059,8134.82,18.02
5499089,P07305,9.4E-21,3.9E-13,1.761,14%,4,0.000059,10032.46,10038.55
5519136,P68871,1E-20,4.2E-13,3.01,13%,4,0.000059,14147.09,18.02
5518008,P68871,2.1E-26,8.7E-19,1.761,14%,4,0.000059,14541.38,18.02
5350524,P60709,2.4E-26,1E-18,132,20%,1,0.000059,11302.47,18.02
5505988,P62805,2.7E-26,1.1E-18,1.816,18%,4,0.000059,10971.23,10977.92
5518223,P68871,7.4E-21,3.1E-13,0.2228,11%,4,0.000059,15462.8,18.02
3479921,P68871,8.5E-21,3.5E-13,20.45,29%,4,0.000059,6536.26,18.02
1223844,P68871,9.3E-21,3.8E-13,8.669,12%,4,0.000059,15149.83,18.02
5518200,P68871,1E-20,4.2E-13,3.01,18%,4,0.000059,8736.43,18.02
5523010,P23528,2.1E-26,8.7E-19,262.4,33%,1,0.000059,4468.38,18.02
4976261,P07108-6,2.4E-26,9.9E-19,38.67,26%,4,0.000059,9948.02,18.02
4919896,P59665,2.7E-26,1.1E-18,6.55,59%,4,0.000059,3442.54,18.02
5511515,P20962,7.4E-21,3E-13,109.7,21%,1,0.000059,10860.88,18.02
3480061,P68871,8.4E-21,3.5E-13,210.7,13%,1,0.000059,15036.81,18.02
5518496,P68871,7.4E-21,3E-13,0.9428,12%,4,0.000059,15267.75,18.02
5519193,P68871,8.4E-21,3.5E-13,1.757,11%,4,0.000059,15829.15,18.02
5431302,P16152-1,2.7E-26,1.1E-18,295.3,17%,1,0.000059,11758.25,18.02
5350546,P60709,7.3E-21,3E-13,14.32,18%,4,0.000059,11329.49,18.02
269223,O75964,8.2E-21,3.4E-13,19.33,17%,4,0.000059,11345.2,18.02
5505942,P62805,2.6E-26,1.1E-18,0.4139,30%,4,0.000059,7479.34,7483.84
5511479,P30086,7.2E-21,3E-13,550.7,10%,1,0.000059,18267.41,18.02
5214201,P68871,8E-21,3.3E-13,8.876,16%,4,0.000059,10843.63,18.02
525033,P68871,2.6E-26,1.1E-18,320.7,9%,1,0.000059,15435.98,18.02
5519059,P68871,7E-21,2.9E-13,1.761,10%,4,0.000059,15670.14,18.02
4675351,P68871,2.5E-26,1.1E-18,9.979,14%,4,0.000059,16129.2,18.02
525097,P68871,3.3E-26,1.4E-18,345.3,28%,1,0.000059,8075.11,18.02
4933710,P68871,6.9E-21,2.9E-13,19.84,13%,4,0.000059,15200.8,18.02
5098819,P68104-1,6.8E-21,2.8E-13,159.4,35%,1,0.000059,4159.29,18.02
5518993,P68871,6.8E-21,2.8E-13,3.01,23%,4,0.000059,8465.35,18.02
4969787,P02042,6.8E-21,2.8E-13,306.3,12%,1,0.000059,13408.86,18.02
5518891,P68871,6.7E-21,2.8E-13,414.7,8%,1,0.000059,14464.26,18.02
5519287,P68871,4E-26,1.6E-18,22.31,19%,4,0.000059,11279.67,18.02
5518425,P68871,6.7E-21,2.8E-13,371.4,15%,1,0.000059,7483.81,18.02
477671,P16403,6.6E-21,2.7E-13,187.9,16%,1,0.000059,10913.18,10919.75
5431386,P69905,3.6E-26,1.5E-18,175.7,24%,1,0.000059,9515.83,18.02
5350193,P60709,4.3E-26,1.8E-18,42.69,24%,1,0.000059,11301.49,18.02
169503,P68871,6.6E-21,2.7E-13,0.9691,9%,4,0.000059,16219.13,18.02
16871,P84243,1.1E-36,4.4E-29,0.00008688,51%,4,0.000059,4553.45,4556.33
4933853,P68871,6.5E-21,2.7E-13,178.4,12%,1,0.000059,15162.67,18.02
525114,P68871,4.3E-26,1.8E-18,1.758,14%,4,0.000059,15810.04,18.02
5518950,P68871,6.4E-21,2.6E-13,13.89,18%,4,0.000059,10866.58,18.02
272856,P02042,4.2E-26,1.7E-18,276.7,40%,1,0.000059,5326.76,18.02
5518259,P68871,6.3E-21,2.6E-13,23.52,11%,4,0.000059,15371.72,18.02
5472125,O96009,6.3E-21,2.6E-13,0.7918,4%,4,0.000059,41909.87,18.02
5415901,P09429,4.2E-26,1.7E-18,307.1,16%,1,0.000059,14861.17,18.02
300049,P06744-1,4.8E-26,2E-18,380,11%,1,0.000059,17385.21,18.02
5518319,P68871,6.3E-21,2.6E-13,37.55,11%,4,0.000059,13040.74,18.02
1223802,P68871,5.4E-21,2.2E-13,3.01,19%,4,0.000059,10413.38,18.02
5519187,P68871,5.3E-26,2.2E-18,0.1778,17%,4,0.000059,16060.15,18.02
3480022,P68871,4.8E-26,2E-18,1.761,12%,4,0.000059,12465.29,18.02
5518846,P68871,5.7E-21,2.4E-13,288.3,14%,1,0.000059,13906.94,18.02
346079,P68871,5.3E-21,2.2E-13,268.6,11%,1,0.000059,15393.96,18.02
4933799,P68871,5.3E-26,2.2E-18,1.761,11%,4,0.000059,14382.3,18.02
5351494,P0DP23,5.7E-21,2.3E-13,1.216,14%,4,0.000059,16777.7,18.02
5518775,P68871,5E-21,2.1E-13,402,12%,1,0.000059,9399.87,18.02
5518787,P68871,5.3E-26,2.2E-18,225.5,15%,1,0.000059,14494.46,18.02
5415914,P00738-1,5.6E-21,2.3E-13,58.99,13%,1,0.000059,16090.75,18.02
215052,P68871,5E-21,2.1E-13,13.86,11%,4,0.000059,16139.26,18.02
4933497,P68871,4.6E-21,1.9E-13,347.7,16%,1,0.000059,10636.49,18.02
4933851,P68871,5.4E-26,2.2E-18,1.761,14%,4,0.000059,13429.82,18.02
517355,P60709,5E-26,2.1E-18,380.1,33%,1,0.000059,4661.47,18.02
5519058,P68871,5.5E-21,2.3E-13,293.7,19%,1,0.000059,7753.93,18.02
5519257,P68871,5E-21,2.1E-13,419.6,7%,1,0.000059,13623.83,18.02
5518845,P68871,4.6E-21,1.9E-13,309.3,17%,1,0.000059,7108.5,18.02
5518461,P68871,5.5E-21,2.3E-13,1.761,11%,4,0.000059,15637.09,18.02
4933250,P68871,4.9E-21,2E-13,1.761,11%,4,0.000059,14203.23,18.02
5518283,P68871,4.6E-21,1.9E-13,1.761,10%,4,0.000059,15535.93,18.02
5518374,P68871,5.4E-26,2.2E-18,43.93,14%,1,0.000059,15040.66,18.02
432273,P84243,5E-26,2E-18,0.002022,19%,4,0.000059,12508.93,12516.64
4919889,P59665,4.9E-21,2E-13,2.585,52%,4,0.000059,3443.54,18.02
5518284,P68871,4.6E-21,1.9E-13,1.761,14%,4,0.000059,9696.96,18.02
5518217,P68871,5.4E-26,2.2E-18,396.5,10%,1,0.000059,14834.46,18.02
5519256,P68871,4.6E-21,1.9E-13,0.5799,12%,4,0.000059,14401.25,18.02
5518318,P68871,4.5E-21,1.9E-13,1.223,14%,4,0.000059,15045.73,18.02
5490383,P37802-1,4.6E-21,1.9E-13,3.003,10%,4,0.000059,19400.68,18.02
425164,P31949,4.5E-21,1.9E-13,20.74,14%,4,0.000059,11386.65,18.02
5431306,P00918,6.2E-26,2.6E-18,250.9,35%,1,0.000059,5115.64,18.02
5519192,P68871,4.5E-21,1.8E-13,0.6079,15%,4,0.000059,15112.68,18.02
5518196,P68871,6.2E-26,2.5E-18,331.4,19%,1,0.000059,8567.3,18.02
5350433,P60709,4.4E-21,1.8E-13,3.01,16%,4,0.000059,11299.48,18.02
5469812,P02545-1,4.3E-21,1.8E-13,188.8,13%,1,0.000059,10491.31,18.02
5431285,P62805,6.1E-26,2.5E-18,20.18,17%,4,0.000059,10757.09,10763.65
5122724,P04406-1,4.3E-21,1.8E-13,151.9,14%,1,0.000059,13022.65,18.02
5518375,P68871,5.9E-26,2.4E-18,2.542,17%,4,0.000059,14058.16,18.02
5518222,P68871,4.3E-21,1.8E-13,10.04,12%,4,0.000059,15238.76,18.02
1223854,P68871,6.5E-26,2.7E-18,257.2,15%,1,0.000059,15989.08,18.02
5214405,P68871,5.6E-26,2.3E-18,3.01,15%,4,0.000059,10793.56,18.02
5461634,P68104-1,4.2E-21,1.7E-13,149,36%,1,0.000059,4820.64,18.02
525138,P68871,6.4E-26,2.7E-18,3.01,21%,4,0.000059,10353.33,18.02
5519346,P68871,5.5E-26,2.3E-18,17.11,16%,4,0.000059,14954.61,18.02
5517979,P68871,4.2E-21,1.7E-13,1.296,12%,4,0.000059,15202.82,18.02
603267,P02042,5.5E-26,2.3E-18,347.8,23%,1,0.000059,6488.32,18.02
5517978,P68871,4.1E-21,1.7E-13,217.5,12%,1,0.000059,12994.68,18.02
5518317,P68871,4E-21,1.7E-13,0.2996,11%,4,0.000059,14817.59,18.02
1223721,P68871,5.5E-26,2.3E-18,0.9691,12%,4,0.000059,16078.05,18.02
4943459,P69905,4E-21,1.6E-13,265.6,11%,1,0.000059,14233.41,18.02
258143,P68871,3.8E-21,1.6E-13,3.01,9%,4,0.000059,12912.72,18.02
69160,P51991-1,6.6E-26,2.7E-18,134.5,38%,1,0.000059,5363.79,18.02
5475765,P00738-1,3.7E-21,1.5E-13,12.24,13%,4,0.000059,16088.74,18.02
4927890,P00738-1,3.7E-21,1.5E-13,15.35,10%,4,0.000059,15934.65,18.02
5518779,P68871,3.7E-21,1.5E-13,1.761,8%,4,0.000059,14784.54,18.02
224657,P68871,3.6E-21,1.5E-13,3.01,12%,4,0.000059,15149.86,18.02
5436312,P84243,3.6E-21,1.5E-13,0.004385,39%,4,0.000059,3922.21,3924.56
5518949,P68871,3E-21,1.2E-13,1.761,13%,4,0.000059,12520.32,18.02
514641,P68871,3.6E-21,1.5E-13,2.929,13%,4,0.000059,15145.77,18.02
239976,P68871,2.9E-21,1.2E-13,216.3,27%,1,0.000059,8106.21,18.02
525080,P68871,2.5E-21,1E-13,273.1,21%,1,0.000059,8218.17,18.02
5431295,P68431,6.7E-26,2.8E-18,0.004385,19%,4,0.000059,12456.82,12464.65
5436362,P84243,3.5E-21,1.5E-13,0.004195,17%,4,0.000059,11867.56,11874.88
522305,P02042,2.9E-21,1.2E-13,212.7,38%,1,0.000059,4342.26,18.02
5431333,P68871,2.5E-21,1E-13,2.336,13%,4,0.000059,15158.79,18.02
477666,P10412,3.5E-21,1.5E-13,246.6,13%,1,0.000059,11855.71,11862.82
403445,P30040-1,3.4E-21,1.4E-13,316.3,17%,1,0.000059,9775.19,18.02
5533446,P12429,2.9E-21,1.2E-13,262.1,28%,1,0.000059,6177.22,18.02
5350462,P60709,2.5E-21,1E-13,2.935,13%,4,0.000059,13984.86,18.02
5518641,P68871,3.5E-21,1.5E-13,3.01,21%,4,0.000059,8849.51,18.02
5455893,P06748-1,3.2E-21,1.3E-13,243.5,35%,1,0.000059,4743.83,18.02
5228041,P59665,2.8E-21,1.2E-13,2.978,38%,4,0.000059,3442.54,18.02
5518149,P68871,2.5E-21,1E-13,279,12%,1,0.000059,15375.99,18.02
5518840,P68871,7E-26,2.9E-18,3.01,13%,4,0.000059,10831.52,18.02
3479962,P68871,3.5E-21,1.4E-13,0.4576,10%,4,0.000059,15369.82,18.02
4927898,P00738-1,3E-21,1.3E-13,0.6302,13%,4,0.000059,16090.75,18.02
5518468,P68871,2.8E-21,1.1E-13,14.98,14%,4,0.000059,13978.19,18.02
5518664,P68871,2.4E-21,1E-13,330,18%,1,0.000059,6933.56,18.02
1223732,P68871,3.4E-21,1.4E-13,2.777,14%,4,0.000059,15964.14,18.02
4971734,P00441,2.8E-21,1.1E-13,0.2803,5%,4,0.000059,15957.84,18.02
5537563,Q99880,7E-26,2.9E-18,170.3,21%,1,0.000059,12722.94,12730.73
5517954,P68871,2.5E-21,1E-13,1.215,11%,4,0.000059,15852.06,18.02
5519140,P68871,2.4E-21,1E-13,1.761,12%,4,0.000059,11751.93,18.02
5518665,P68871,3.4E-21,1.4E-13,15.25,15%,4,0.000059,15015.72,18.02
5475778,P00738-1,2.7E-21,1.1E-13,3.01,14%,4,0.000059,16087.73,18.02
5535003,P61769,2.4E-21,1E-13,10,21%,4,0.000059,11704.77,18.02
5518218,P68871,7E-26,2.9E-18,3.009,14%,4,0.000059,15053.68,18.02
5428712,P68871,3.4E-21,1.4E-13,250.3,11%,1,0.000059,13696.06,18.02
186205,P60709,2.7E-21,1.1E-13,29.4,11%,4,0.000059,13459.68,18.02
5519326,P68871,2.3E-21,9.6E-14,3.01,17%,4,0.000059,9057.58,18.02
5518139,P68871,2.6E-21,1.1E-13,9.621,16%,4,0.000059,14965.77,18.02
4933572,P68871,2.3E-21,9.6E-14,1.639,10%,4,0.000059,14973.71,18.02
5518377,P68871,2.6E-21,1.1E-13,356.6,12%,1,0.000059,14411.39,18.02
5518282,P68871,2.3E-21,9.5E-14,0.7918,13%,4,0.000059,14696.48,18.02
291424,P08670,7.2E-26,3E-18,247,15%,1,0.000059,10445.26,18.02
5518012,P68871,2.6E-21,1.1E-13,6.666,14%,4,0.000059,15173.83,18.02
259332,P06744-1,2.3E-21,9.5E-14,101.5,22%,1,0.000059,10637.46,18.02
5519357,P68871,2.2E-21,9.3E-14,34.12,16%,4,0.000059,10966.48,18.02
376943,P06744-1,9.1E-26,3.7E-18,3.01,16%,4,0.000059,13211.87,18.02
4933413,P68871,2.2E-21,9.3E-14,265.1,8%,1,0.000059,14426.47,18.02
5537333,P26447,2.2E-21,9.1E-14,1.761,13%,4,0.000059,11503.61,18.02
1977288,P60709,9E-26,3.7E-18,11.8,13%,4,0.000059,13967.88,18.02
4933494,P68871,2.2E-21,9.1E-14,0.7918,13%,4,0.000059,12836.59,18.02
823458,P68871,2E-21,8.4E-14,1.618,12%,4,0.000059,15913.17,18.02
4933374,P68871,9.7E-26,4E-18,17.02,16%,4,0.000059,14993.77,18.02
5350452,P60709,9E-26,3.7E-18,29.46,15%,4,0.000059,14000.86,18.02
272142,P68871,7.7E-26,3.2E-18,18.7,12%,4,0.000059,16180.27,18.02
5519325,P68871,2.2E-21,9.1E-14,0.5797,13%,4,0.000059,15750.1,18.02
5484531,P69905,2E-21,8.4E-14,0.7918,7%,4,0.000059,14351.33,18.02
5478706,Q9NZN4-1,9.4E-26,3.9E-18,224.2,27%,1,0.000059,7720.95,18.02
5431294,P68431,8.7E-26,3.6E-18,0.01904,20%,4,0.000059,12556.88,12564.76
203562,P68871,7.4E-26,3E-18,9.773,14%,4,0.000059,16018.14,18.02
5519439,P68871,2.2E-21,9.1E-14,39.49,13%,4,0.000059,14912.6,18.02
1223788,P68871,2E-21,8.4E-14,1.19,14%,4,0.000059,15158.79,18.02
823484,P68871,9.4E-26,3.9E-18,245.8,16%,1,0.000059,15960.09,18.02
5431309,P68871,8.6E-26,3.5E-18,18.57,12%,4,0.000059,15111.69,18.02
4933626,P68871,2.2E-21,9E-14,0.5799,16%,4,0.000059,12328.26,18.02
162176,P36578,2E-21,8.1E-14,184.4,25%,1,0.000059,6235.31,18.02
3480049,P68871,9.3E-26,3.8E-18,0.2228,15%,4,0.000059,15333.76,18.02
259191,P02042,8.6E-26,3.5E-18,266.7,12%,1,0.000059,16045.29,18.02
5455014,P22626-1,2.1E-21,8.6E-14,169,20%,1,0.000059,10401.35,18.02
3480028,P68871,2E-21,8.1E-14,11.31,12%,4,0.000059,15163.66,18.02
5431308,Q16555-1,8.4E-26,3.5E-18,413.8,50%,1,0.000059,3594.92,18.02
5418039,Q9UKY7-1,2.1E-21,8.5E-14,326.1,12%,1,0.000059,14386.76,18.02
5518148,P68871,1.9E-21,7.9E-14,286.6,17%,1,0.000059,9342.77,18.02
346298,P69905,1.9E-21,7.7E-14,88.28,67%,1,0.000059,2165.11,18.02
5519188,P68871,8E-26,3.3E-18,9.311,17%,4,0.000059,14250.28,18.02
5478717,Q9NZN4-1,1.8E-21,7.5E-14,443.2,8%,1,0.000059,16579.36,18.02
4933561,P68871,1.6E-21,6.8E-14,235.7,38%,1,0.000059,4396.34,18.02
5525418,P00325-1,1.8E-21,7.3E-14,330.5,38%,1,0.000059,2888.57,18.02
5511513,P20962,1.6E-21,6.7E-14,123.5,23%,1,0.000059,7623.08,18.02
5536924,P62841,1.8E-21,7.3E-14,231,32%,1,0.000059,4624.36,18.02
4844302,P68871,1.6E-21,6.7E-14,300.5,8%,1,0.000059,14494.54,18.02
5518126,P68871,1.3E-21,5.4E-14,3.01,17%,4,0.000059,12116.3,18.02
345990,P68871,1.8E-21,7.3E-14,162.3,18%,1,0.000059,10026.19,18.02
5431380,P68871,1.6E-21,6.6E-14,1.761,9%,4,0.000059,14100.11,18.02
5511298,Q9UKY7-1,1.3E-21,5.3E-14,155.5,24%,1,0.000059,6003.8,18.02
5446137,P04406-1,1.7E-21,7.1E-14,15.76,14%,4,0.000059,13023.82,18.02
5518663,P68871,1.6E-21,6.5E-14,0.4576,10%,4,0.000059,15192.65,18.02
823462,P68871,1.3E-21,5.3E-14,2.801,12%,4,0.000059,15842.17,18.02
5451013,Q15109-1,1.7E-21,6.9E-14,0,22%,4,0.000059,6779.5,18.02
5519161,P68871,1.6E-21,6.5E-14,293.9,21%,1,0.000059,7711.92,18.02
59917,Q14247-1,1.3E-21,5.3E-14,593.8,21%,1,0.000059,7098.34,18.02
601813,Q71DI3,1.6E-21,6.5E-14,0.006034,18%,4,0.000059,12526.85,12534.64
478842,P04406-1,1.2E-21,5E-14,123.6,20%,1,0.000059,10359.33,18.02
1816555,P68871,1.1E-25,4.7E-18,11.3,17%,4,0.000059,12916.55,18.02
5518221,P68871,1.5E-21,6.4E-14,3.01,20%,4,0.000059,10671.58,18.02
5529611,P02042,1.4E-21,5.6E-14,209.4,19%,1,0.000059,8772.51,18.02
163864,P06454-2,1.2E-21,5E-14,0.4576,20%,4,0.000059,12088.75,18.02
336723,P02042,1.1E-25,4.7E-18,336.1,13%,1,0.000059,16125.26,18.02
5431331,P68871,1.5E-21,6.1E-14,0.2228,10%,4,0.000059,15823.07,18.02
5489484,P61313-1,1.2E-21,5E-14,353.5,19%,1,0.000059,5572.22,18.02
68955,P68871,1.5E-21,6.1E-14,417.7,14%,1,0.000059,10130.19,18.02
5431340,Q71DI3,1.1E-25,4.7E-18,0.001587,19%,4,0.000059,12526.89,12534.68
5518844,P68871,1.2E-21,5E-14,8.889,12%,4,0.000059,15002.7,18.02
5518543,P68871,1.4E-21,6E-14,0.2633,8%,4,0.000059,15801.08,18.02
3480002,P68871,1.2E-21,5E-14,3.01,10%,4,0.000059,10822.55,18.02
3479909,P68871,1.1E-25,4.5E-18,51.48,26%,1,0.000059,9240.74,18.02
5233965,P17096-1,8.4E-22,3.5E-14,183,36%,1,0.000059,4057.9,18.02
5518316,P68871,1.4E-21,5.8E-14,2.965,13%,4,0.000059,14500.32,18.02
4933483,P68871,1.2E-21,4.9E-14,0.4576,10%,4,0.000059,15045.73,18.02
5519347,P68871,1.2E-25,5E-18,0.1359,14%,4,0.000059,16191.19,18.02
525060,P68871,1E-25,4.3E-18,326.7,23%,1,0.000059,7924.14,18.02
1816533,P68871,9.2E-22,3.8E-14,0.3745,12%,4,0.000059,16219.22,18.02
5431319,P68431,8.3E-22,3.4E-14,0.003569,15%,4,0.000059,12556.85,12564.73
425187,P62805,1.4E-21,5.7E-14,0.11,17%,4,0.000059,9705.47,9711.4
5519356,P68871,1.2E-21,4.9E-14,336.5,9%,1,0.000059,13727.07,18.02
5518995,P68871,1.1E-25,4.7E-18,295.7,26%,1,0.000059,7882.06,18.02
5422784,P00738-1,9.1E-22,3.7E-14,55.07,13%,1,0.000059,15933.64,18.02
224663,P68871,1E-25,4.2E-18,26.29,16%,4,0.000059,15926.19,18.02
5518662,P68871,8.3E-22,3.4E-14,174.1,12%,1,0.000059,14865.72,18.02
5519384,P68871,1.2E-21,4.8E-14,2.981,15%,4,0.000059,13131.67,18.02
300117,Q9P0L0-1,9E-22,3.7E-14,255.2,19%,1,0.000059,9486,18.02
226671,Q16864-1,8.3E-22,3.4E-14,266.4,17%,1,0.000059,8845.63,18.02
5518948,P68871,1.1E-21,4.7E-14,1.761,12%,4,0.000059,13942.03,18.02
5309349,P0DP24,8.8E-22,3.6E-14,0.7648,14%,4,0.000059,16780.68,18.02
880211,P23284,8.1E-22,3.3E-14,260.5,11%,1,0.000059,20260.54,18.02
627319,P51991-1,7.3E-22,3E-14,250.3,29%,1,0.000059,5329.75,18.02
3433088,P09429,1.1E-21,4.7E-14,152.2,19%,1,0.000059,9434.93,18.02
5515377,P09467,8.7E-22,3.6E-14,237.2,21%,1,0.000059,8641.47,18.02
5505980,P62805,8E-22,3.3E-14,1.761,15%,4,0.000059,10998.2,11004.9
5518741,P68871,7E-22,2.9E-14,14.48,15%,4,0.000059,15031.73,18.02
243784,Q5QNW6,1.1E-21,4.6E-14,53.25,15%,1,0.000059,13272.27,13280.4
536594,P68871,8E-22,3.3E-14,1.761,12%,4,0.000059,15922.13,18.02
4969800,P02042,6.7E-22,2.8E-14,280.5,8%,1,0.000059,15060.72,18.02
5518137,P68871,6.5E-22,2.7E-14,1.761,11%,4,0.000059,15599.14,18.02
5519438,P68871,1.1E-21,4.6E-14,664.3,10%,1,0.000059,10508.43,18.02
258937,P68871,7.9E-22,3.3E-14,38.02,17%,4,0.000059,11063.53,18.02
5519295,P68871,6.6E-22,2.7E-14,170.5,13%,1,0.000059,15276.71,18.02
4844326,P68871,6.3E-22,2.6E-14,1.761,16%,4,0.000059,11192.58,18.02
5518892,P68871,1.1E-21,4.5E-14,1.761,13%,4,0.000059,14247.31,18.02
3479951,P68871,7.7E-22,3.2E-14,2.944,15%,4,0.000059,12126.19,18.02
4670136,P68871,6.6E-22,2.7E-14,0.4576,13%,4,0.000059,15498.86,18.02
5519355,P68871,6.1E-22,2.5E-14,1.545,14%,4,0.000059,16049.23,18.02
5140249,P61626,1.1E-21,4.5E-14,1.761,13%,4,0.000059,9437.54,18.02
224665,P68871,9.4E-22,3.9E-14,419.6,22%,1,0.000059,8064.2,18.02
170836,P68104-1,7.5E-22,3.1E-14,253.9,52%,1,0.000059,3087.67,18.02
5518588,P68871,6.6E-22,2.7E-14,1.761,12%,4,0.000059,12219.11,18.02
1126537,P0DP23,6.1E-22,2.5E-14,14.17,12%,4,0.000059,16746.77,18.02
5482069,P60709,1.1E-21,4.5E-14,13.54,19%,4,0.000059,11314.47,18.02
199703,P30101,1E-21,4.1E-14,249.6,36%,1,0.000059,5269.85,18.02
5309420,P0DP24,9.4E-22,3.9E-14,0.4861,13%,4,0.000059,16780.68,18.02
5518833,P68871,6.6E-22,2.7E-14,229,19%,1,0.000059,8869.6,18.02
5525419,P00325-1,5.8E-22,2.4E-14,285.5,34%,1,0.000059,3508.9,18.02
3479859,P68871,1.1E-21,4.4E-14,8.416,12%,4,0.000059,15922.13,18.02
4933761,P68871,9.8E-22,4.1E-14,19.54,24%,4,0.000059,8352.27,18.02
5518579,P68871,9.3E-22,3.8E-14,1.761,8%,4,0.000059,15785.11,18.02
352691,P06396-1,1.3E-25,5.3E-18,1014,19%,1,0.000059,11716.63,18.02
4933299,P68871,6.5E-22,2.7E-14,246.4,12%,1,0.000059,15787.17,18.02
5470065,Q16555-1,5.7E-22,2.4E-14,242.7,13%,1,0.000059,13601.36,18.02
441807,P68871,5.4E-22,2.2E-14,214.4,14%,1,0.000059,15797.03,18.02
4933304,P68871,1E-21,4.3E-14,260.7,18%,1,0.000059,9867.12,18.02
4933519,P68871,9.7E-22,4E-14,0.09301,13%,4,0.000059,14897.55,18.02
4933438,P68871,9.2E-22,3.8E-14,1.761,11%,4,0.000059,15086.76,18.02
5436159,Q71DI3,1.3E-25,5.3E-18,0.004359,19%,4,0.000059,12568.9,12576.72
5436148,Q71DI3,5.6E-22,2.3E-14,0.003217,19%,4,0.000059,12526.89,12534.68
68949,P68871,5.3E-22,2.2E-14,321.6,21%,1,0.000059,7894.1,18.02
168700,P20962,1E-21,4.3E-14,3.007,24%,4,0.000059,11148.03,18.02
5436138,Q71DI3,9.7E-22,4E-14,0.001791,16%,4,0.000059,12754.03,12761.95
595481,P68871,1.3E-25,5.3E-18,0.5658,15%,4,0.000059,15679.1,18.02
525095,P68871,5.6E-22,2.3E-14,202.2,34%,1,0.000059,7560.88,18.02
525154,P68871,5.2E-22,2.1E-14,297.1,22%,1,0.000059,8542.42,18.02
5214297,P68871,1E-21,4.2E-14,1.761,17%,4,0.000059,11063.53,18.02
186293,P04908,9.5E-22,3.9E-14,134.5,15%,1,0.000059,12354.93,12362.32
5436146,Q71DI3,5.5E-22,2.3E-14,0.0008367,19%,4,0.000059,12526.85,12534.64
3480116,P68871,5.1E-22,2.1E-14,316.5,19%,1,0.000059,8439.25,18.02
224609,P68871,1E-21,4.2E-14,10.67,14%,4,0.000059,15115.75,18.02
5519105,P68871,5.5E-22,2.3E-14,270.3,19%,1,0.000059,8613.44,18.02
5518006,P68871,5.1E-22,2.1E-14,2.959,14%,4,0.000059,13987.16,18.02
4919897,P59665,5.5E-22,2.3E-14,9.209,45%,4,0.000059,3443.54,18.02
346012,P68871,4.7E-22,1.9E-14,291.3,25%,1,0.000059,7602.96,18.02
5150191,Q96JY6-1,1.4E-25,6E-18,269.7,19%,1,0.000059,11513.96,18.02
5309514,P0DP24,2.1E-25,8.5E-18,24.19,14%,4,0.000059,16794.66,18.02
5518788,P68871,1.8E-25,7.5E-18,1.761,17%,4,0.000059,12274.14,18.02
5518206,P68871,4.6E-22,1.9E-14,1.761,10%,4,0.000059,13897.05,18.02
346051,P68871,2.1E-25,8.5E-18,11.91,14%,4,0.000059,15122.85,18.02
3906355,P38159-1,4.5E-22,1.8E-14,130.5,20%,1,0.000059,10088.2,18.02
5350499,P60709,1.8E-25,7.5E-18,3.006,15%,4,0.000059,13985.86,18.02
5518129,P68871,4.3E-22,1.8E-14,1.245,11%,4,0.000059,14616.51,18.02
5518938,P68871,2E-25,8.4E-18,24.36,13%,4,0.000059,15804.21,18.02
346071,P68871,1.8E-25,7.5E-18,462.8,17%,1,0.000059,8702.35,18.02
5519252,P68871,4.2E-22,1.7E-14,335.3,13%,1,0.000059,9529.96,18.02
5475767,P00738-1,2E-25,8.1E-18,12.39,16%,4,0.000059,16088.74,18.02
