PFR,Accession,P-score,E-value,C-score,% Cleavages,Proteoform Level,Q-value,Mono Mass,Avg Mass
7076,Q71DI3,1.1E-12,0.000017,0.04168,10%,4,0.0000023,15317.54,15326.96
1639016,P68431,1.1E-12,0.000017,0.09787,11%,4,0.0000023,15333.52,15343.02
1813,Q15651-2,1.1E-12,0.000017,398,9%,1,0.0000023,8241.49,8246.34
13033,Q9Y3U8,1.1E-12,0.000017,259.3,9%,1,0.0000024,12115.82,12123.45
5002749,P04792,1.2E-12,0.000018,419.7,3%,1,0.0000025,22758.47,22772.49
3852,P04792,1.2E-12,0.000018,3.011,3%,4,0.0000025,22768.49,22782.52
389329,P84243,1.3E-12,0.000019,0.09609,10%,4,0.0000026,15257.5,15266.81
169758,P62805,1.3E-12,0.000019,21.85,9%,4,0.0000026,11425.41,11432.36
427439,P84243,1.4E-12,0.000021,0.04475,10%,4,0.0000027,15313.57,15322.92
427222,Q71DI3,1.4E-12,0.000021,0.7533,10%,4,0.0000027,15331.52,15340.95
5002455,P04792,1.4E-12,0.000022,0.7918,4%,4,0.0000028,22759.43,22773.35
416408,Q6NXT2,1.4E-12,0.000022,1.761,9%,4,0.0000028,15311.47,15320.88
15380,P60660-1,1.5E-12,0.000022,3.01,3%,4,0.0000028,16830.1,16840.9
4917249,P07148,1.6E-12,0.000024,1.737,10%,4,0.000003,14118.33,14127.15
13581,P07737,1.8E-12,0.000027,348.2,7%,1,0.0000032,14972.53,14982.17
13103,P04908,1.8E-12,0.000027,147.6,9%,1,0.0000033,14117.89,14126.32
12747,P62805,1.9E-12,0.000028,2.962,11%,4,0.0000034,11327.38,11334.26
5689119,P84243,2E-12,0.000031,0.06664,7%,4,0.0000036,15327.55,15336.91
494963,P68431,2.3E-12,0.000035,0.04513,9%,4,0.0000039,15361.52,15371.05
4993220,P68431,2.5E-12,0.000038,0.05424,8%,4,0.0000042,15347.54,15357.06
429361,P63267-2,2.6E-12,0.00004,204.1,3%,1,0.0000043,36875.31,36899.17
4904214,P06703,2.6E-12,0.00004,820.9,10%,1,0.0000044,10248.3,10254.65
1301624,P84243,2.7E-12,0.000041,0.02218,10%,4,0.0000044,15299.59,15308.93
416901,P62805,2.7E-12,0.000041,15.51,9%,4,0.0000045,11439.43,11446.39
5010250,A0A2R8Y619,2.8E-12,0.000043,2.961,7%,4,0.0000045,13684.97,13693.52
5068214,P50120,2.8E-12,0.000043,268.9,8%,1,0.0000045,15738.73,15748.68
169930,P62805,2.9E-12,0.000044,1.622,9%,4,0.0000046,11383.4,11390.32
390247,Q6NXT2,2.9E-12,0.000045,1.47,8%,4,0.0000047,15297.38,15306.77
390062,Q7L7L0,3E-12,0.000045,68.03,9%,1,0.0000047,14079.93,14088.39
55391,Q93077,3E-12,0.000045,87.73,9%,1,0.0000047,14087.88,14096.3
5576338,P84243,3.2E-12,0.000048,0.0109,10%,4,0.0000049,15397.62,15407.04
5067013,O14558,3.2E-12,0.000049,1240,6%,1,0.000005,17262.99,17273.66
4993258,P68431,3.3E-12,0.00005,0.00629,7%,4,0.0000051,15417.58,15427.14
7773,P62805,3.5E-12,0.000053,1.76,8%,4,0.0000053,11397.38,11404.31
489557,P84243,3.5E-12,0.000054,0.002524,10%,4,0.0000054,15327.51,15336.87
415290,P84243,4.5E-12,0.000068,0.02679,9%,4,0.0000064,15369.59,15378.99
159949,P61604,4.6E-12,0.00007,15.95,9%,4,0.0000065,10835.84,10842.54
389972,P62805,4.7E-12,0.000071,1.719,10%,4,0.0000066,11369.39,11376.3
5789965,P68431,4.7E-12,0.000071,0.3633,7%,4,0.0000066,15543.57,15553.23
5789974,P84243,4.7E-12,0.000072,0.008152,10%,4,0.0000066,15355.58,15364.95
5687681,P84243,4.7E-12,0.000072,0.0553,10%,4,0.0000066,15383.61,15393.01
53492,P30086,4.8E-12,0.000072,203.1,6%,1,0.0000066,20981.65,20994.66
291683,P30086,4.8E-12,0.000072,0.7918,6%,4,0.0000066,20992.59,21005.57
61352,P00441,4.9E-12,0.000075,1.249,7%,4,0.0000068,15916.84,15926.57
389559,P84243,5.1E-12,0.000078,1.266,9%,4,0.000007,15285.5,15294.83
5636,P06703,5.4E-12,0.000082,3.01,9%,4,0.0000072,10126.32,10132.63
5467,Q8WVX3-1,5.4E-12,0.000082,500.1,11%,1,0.0000072,7640.87,7645.69
15301,P47985,5.4E-12,0.000083,1432,8%,1,0.0000073,8106.41,8111.47
1591,Q6IS14,5.6E-12,0.000085,470.9,5%,1,0.0000074,16849.39,16860.3
389922,Q6NXT2,5.6E-12,0.000086,9.67,8%,4,0.0000075,15325.49,15334.91
5011333,Q01523,5.7E-12,0.000087,214.4,11%,1,0.0000076,8097.78,8102.89
422999,P84243,5.8E-12,0.000089,0.04312,8%,4,0.0000077,15313.53,15322.88
1643927,P84243,6.3E-12,0.000095,0.01293,11%,4,0.0000081,15327.55,15336.9
5039161,P84243,6.8E-12,0.0001,0.01732,10%,4,0.0000085,15411.64,15421.06
4988957,P00441,7.3E-12,0.00011,9.615,9%,4,0.000009,15876.87,18.02
946602,Q71DI3,7.4E-12,0.00011,0.1668,11%,4,0.0000091,15373.53,15382.99
489264,P84243,7.4E-12,0.00011,0.0474,11%,4,0.0000091,15355.5,15364.88
5768516,P84243,7.4E-12,0.00011,0.04796,11%,4,0.0000091,15341.53,15350.89
534838,Q6NXT2,7.6E-12,0.00012,0.2565,10%,4,0.0000093,15255.37,15264.73
997065,P07148,8.3E-12,0.00013,0.7913,8%,4,0.0000098,14270.31,14279.19
15916,P51397,9E-12,0.00014,21.62,11%,4,0.00001,11148.6,11155.4
2480401,P68431,9E-12,0.00014,0.002532,8%,4,0.00001,15431.56,15441.12
221391,O60814,9.6E-12,0.00015,115.9,10%,1,0.000011,13792.53,13800.99
19435,Q99735-1,1E-11,0.00016,520.6,5%,1,0.000012,16520.81,16531.44
37061,Q16718-1,1.1E-11,0.00016,3.01,5%,4,0.000012,13361.14,13369.54
22281,Q7L7L0,1.1E-11,0.00016,1.226,9%,4,0.000012,14037.92,14046.35
494556,Q71DI3,1.1E-11,0.00017,0.129,10%,4,0.000012,15345.57,15355.02
5761592,Q01995,1.1E-11,0.00017,3.01,7%,4,0.000012,22560.36,22574.7
4907042,A0A2R8Y619,1.2E-11,0.00018,1.373,10%,4,0.000013,13769.02,13777.63
5789993,Q71DI3,1.2E-11,0.00018,0.008079,10%,4,0.000013,15415.58,15425.07
1642792,Q71DI3,1.2E-11,0.00018,0.02161,10%,4,0.000013,15401.6,15411.08
901200,P12104,1.3E-11,0.00019,371.3,5%,1,0.000013,15096.77,15106.08
2950,P60059,1.3E-11,0.0002,640.7,9%,1,0.000014,7778.18,7783.36
476497,P68431,1.3E-11,0.0002,0.002027,7%,4,0.000014,15487.66,15497.29
5039355,P84243,1.4E-11,0.00021,0.01347,9%,4,0.000014,15327.51,15336.87
170903,P07148,1.4E-11,0.00021,28.59,9%,4,0.000014,14199.41,14208.38
476395,P68431,1.4E-11,0.00022,0.00189,8%,4,0.000014,15375.53,15385.06
169893,P62805,1.6E-11,0.00025,11.81,11%,4,0.000016,11327.38,11334.26
489249,P84243,1.7E-11,0.00025,0.01643,10%,4,0.000016,15355.54,15364.92
4971984,P61769,1.8E-11,0.00027,46.72,11%,1,0.000017,11721.77,18.02
2533974,Q71DI3,1.9E-11,0.0003,0.002147,7%,4,0.000018,15387.51,15396.98
2480527,P68431,2E-11,0.00031,0.09182,10%,4,0.000019,15319.47,15328.96
42032,P0C0S8,2.1E-11,0.00032,52.62,9%,1,0.000019,14087.9,14096.34
4991419,Q71DI3,6.5E-10,0.0099,0.1853,8%,4,0.000044,15331.52,15340.95
2192,Q16777,6.5E-10,0.0098,102,9%,1,0.000044,13970.78,13979.2
389796,Q71DI3,6.1E-10,0.0093,0.2435,8%,4,0.000044,15387.51,15396.98
4907323,P84077,5.3E-10,0.0081,250.9,4%,1,0.000044,20778.83,20791.94
4901658,P00441,5.1E-10,0.0077,0.5799,5%,4,0.000044,15946.81,15956.56
13173,P06899,5.1E-10,0.0077,59.03,8%,1,0.000044,13806.55,13815.01
390201,P84243,5E-10,0.0076,0.1501,8%,4,0.000044,15285.5,15294.83
5039400,P84243,4.9E-10,0.0074,0.0839,7%,4,0.000044,15299.55,15308.89
389983,P62805,4.7E-10,0.0072,1.246,9%,4,0.000044,11411.4,11418.34
1817743,P68871,4.6E-10,0.007,1.242,6%,4,0.000044,15951.19,15961.18
12541,P14927-1,4.6E-10,0.0069,34.5,7%,4,0.000044,13416.92,13425.26
5768429,Q01523,4.5E-10,0.0068,97.97,8%,1,0.000044,8101.81,8106.93
1571,Q9Y4Y9-1,4.4E-10,0.0067,456,7%,1,0.000044,9842.1,9848.34
12635,P05204,4.3E-10,0.0066,225.3,6%,1,0.000044,9255.07,9260.54
3068,P0C0S8,4.2E-10,0.0064,133.9,9%,1,0.000044,14073.88,14082.31
43339,P10606,4E-10,0.0061,3.01,6%,4,0.000044,10648.31,10655.08
13215,P62805,3.5E-10,0.0054,1.535,9%,4,0.000044,11355.37,11362.27
416222,P84243,3.4E-10,0.0052,0.0189,8%,4,0.000044,15341.6,15350.97
221334,P62805,3.3E-10,0.0051,1.118,10%,4,0.000044,11355.37,11362.27
1387,O60925,3.3E-10,0.005,209.7,7%,1,0.000044,14112.48,14121.32
5058829,P14854,2.8E-10,0.0042,3.013,7%,4,0.000044,10073.61,10080.15
494574,Q6NXT2,2.7E-10,0.0041,0.2469,9%,4,0.000044,15269.39,15278.75
5053093,Q01995,2.3E-10,0.0035,1.251,4%,4,0.000044,22601.38,22615.76
324974,Q01995,2.3E-10,0.0035,118.6,4%,1,0.000044,22596.43,22610.9
404329,P62805,2.2E-10,0.0034,15.78,8%,4,0.000044,11341.39,11348.29
389921,Q6NXT2,2.2E-10,0.0034,1.213,8%,4,0.000044,15325.45,15334.87
3731,P61254,2.1E-10,0.0032,207,7%,1,0.000044,17247.53,17258.21
386854,P62805,2.1E-10,0.0032,13.83,10%,4,0.000044,11369.39,11376.3
5741419,P55145,2.1E-10,0.0032,3.015,4%,4,0.000044,18148.41,18.02
4901613,P07737,2.1E-10,0.0032,226.7,7%,1,0.000044,14967.53,14977.09
18084,P62805,1.9E-10,0.0029,1.558,10%,4,0.000044,11369.39,11376.3
5772169,P84243,1.8E-10,0.0027,0.01264,9%,4,0.000044,15383.64,15393.06
325920,P02511,1.7E-10,0.0025,170.7,5%,1,0.000044,20188.43,20200.95
5038794,P84243,1.6E-10,0.0025,0.03468,8%,4,0.000044,15355.58,15364.96
534367,P84243,1.6E-10,0.0025,0.03537,8%,4,0.000044,15453.54,15462.99
5772168,P84243,1.6E-10,0.0024,0.7148,10%,4,0.000044,15271.56,15280.88
5038358,P84243,1.6E-10,0.0024,0.3034,10%,4,0.000044,15257.54,15266.85
414699,P84243,1.6E-10,0.0024,0.6341,10%,4,0.000044,15257.54,15266.85
3147,P58546,1.5E-10,0.0023,1.249,4%,4,0.000044,12797.58,12805.64
272367,P07148,1.5E-10,0.0022,266.5,6%,1,0.000044,14080.37,14089.21
3037393,Q6NXT2,1.5E-10,0.0022,0.04156,8%,4,0.000044,15227.38,15236.71
4991933,Q71DI3,1.5E-10,0.0022,0.1933,10%,4,0.000044,15331.56,15340.98
1642675,Q71DI3,1.5E-10,0.0022,0.3609,10%,4,0.000044,15303.53,15312.95
416345,P84243,1.5E-10,0.0022,0.01946,10%,4,0.000044,15313.6,15322.96
1642687,Q71DI3,1.5E-10,0.0022,0.9803,10%,4,0.000044,15289.51,15298.91
4904064,P06703,1.4E-10,0.0021,36,10%,4,0.000044,10164.28,10170.57
8441,P62805,1.3E-10,0.002,3.005,9%,4,0.000044,11313.36,11320.23
7409,P84243,1.3E-10,0.002,0.002524,7%,4,0.000044,15327.62,15337
1048,Q06830,1.3E-10,0.0019,1.761,4%,4,0.000044,22007.25,22021.2
351978,P56381,1.3E-10,0.0019,69.21,14%,1,0.000044,5884.1,5887.89
4978633,P06703,1.3E-10,0.0019,366.9,10%,1,0.000044,10122.27,10128.53
4970947,P62266,1.2E-16,4.9E-09,346.8,9%,1,0.000044,15680.68,15690.39
14888,P23284,1.1E-10,0.0017,178.1,5%,1,0.000044,20290.59,20303.31
531135,P68871,1.1E-10,0.0016,0.4559,7%,4,0.000044,15951.19,15961.18
11811,P68871,1.1E-10,0.0016,15.15,7%,4,0.000044,15988.29,15998.41
3298,P62937-1,1E-10,0.0016,51.48,6%,1,0.000044,17911.86,17923.34
415595,P62805,1E-10,0.0016,1.739,9%,4,0.000044,11425.41,11432.37
1262,Q9Y333,9.9E-11,0.0015,144.5,10%,1,0.000044,10827.63,10834.52
5772167,P84243,9.6E-11,0.0015,0.07618,7%,4,0.000044,15327.58,15336.95
5789995,P84243,9.6E-11,0.0015,0.07673,7%,4,0.000044,15341.6,15350.97
1639061,P68431,8.9E-11,0.0013,0.02675,10%,4,0.000044,15361.52,15371.05
2533972,Q71DI3,8.9E-11,0.0013,0.05069,10%,4,0.000044,15331.52,15340.95
12391,P56381,8.6E-11,0.0013,100,14%,1,0.000044,5687.08,5690.61
19541,P61457,1.3E-14,0.00000054,192.4,10%,1,0.000044,11902.99,11910.45
2668,P42766,8.3E-11,0.0013,554.5,3%,1,0.000044,14411.52,14420.28
16711,P17096-1,8.1E-11,0.0012,1.57,10%,4,0.000044,11754.06,11760.86
13281,P17096-2,8E-11,0.0012,1.761,7%,4,0.000044,10743.52,18.02
5771797,Q71DI3,7.9E-11,0.0012,0.00629,7%,4,0.000044,15401.6,15411.08
72769,P09382,7.4E-11,0.0011,161.8,8%,1,0.000044,14655.12,14664.49
4830395,P68431,6.6E-11,0.001,0.01525,10%,4,0.000044,15403.53,15413.07
278713,P30086,6.2E-11,0.00095,0.4576,6%,4,0.000044,20014.91,20027.2
365256,Q01995,6.1E-11,0.00093,47.47,7%,1,0.000044,22480.39,22494.72
4906259,P06703,5.9E-11,0.0009,1.761,8%,4,0.000044,10337.33,10343.8
5036319,Q8WYQ3,5.8E-11,0.00088,1.761,3%,4,0.000044,14004.74,14013.7
641156,Q71DI3,5.4E-11,0.00082,0.5871,9%,4,0.000044,15317.54,15326.96
1273,P84101-1,5.4E-11,0.00081,180.9,14%,1,0.000044,6764.6,6768.66
305467,P62805,5.3E-11,0.00081,2.997,8%,4,0.000044,11439.43,11446.39
1643970,P84243,5.2E-11,0.00079,0.002085,7%,4,0.000044,15341.63,15351.02
252647,P62805,5.1E-11,0.00077,19.23,9%,4,0.000044,11453.41,11460.38
419035,P68431,4.5E-11,0.00069,0.238,9%,4,0.000044,15389.51,15399.06
5768953,P68431,4.3E-11,0.00065,0.04234,8%,4,0.000044,15403.49,15413.04
5039586,P84243,4.3E-11,0.00065,0.04181,9%,4,0.000044,15299.51,15308.85
4982770,P06703,3.9E-11,0.0006,1598,9%,1,0.000044,10253.31,10259.72
425630,O00483,3.9E-11,0.0006,3.01,11%,4,0.000044,9354.85,9360.69
5590,P63027,3.8E-11,0.00057,2205,5%,1,0.000044,12565.66,12573.58
5395,Q16777,3.7E-11,0.00057,243.2,9%,1,0.000044,13932.82,13941.26
197565,Q16777,3.7E-11,0.00057,183.9,9%,1,0.000044,13946.84,13955.29
4992806,P68431,3.7E-11,0.00056,0.03524,8%,4,0.000044,15445.5,15455.08
949452,P84243,3.6E-11,0.00055,0.002461,8%,4,0.000044,15425.55,15434.97
442342,P68871,3.6E-11,0.00054,1.761,6%,4,0.000044,16044.28,16054.43
489668,Q6NXT2,3.5E-11,0.00054,2.11,8%,4,0.000044,15283.4,15292.78
414153,Q71DI3,3.3E-11,0.0005,0.07127,9%,4,0.000044,15359.52,15368.96
494577,Q6NXT2,2.9E-11,0.00043,0.2986,9%,4,0.000044,15255.37,15264.73
2530082,P84243,2.7E-11,0.0004,0.001679,8%,4,0.000044,15369.52,15378.91
4906615,A0A2R8Y619,2.6E-11,0.0004,14.55,10%,4,0.000044,13769.02,13777.63
5789994,P84243,2.5E-11,0.00038,0.1181,10%,4,0.000044,15341.6,15350.97
389512,P84243,2.4E-11,0.00037,0.02978,10%,4,0.000044,15453.54,15462.99
5738210,P61278,2.4E-11,0.00036,156.2,19%,1,0.000044,3148.48,3150.6
7353,P07737,2.4E-11,0.00036,3.01,6%,4,0.000044,15035.49,15045.06
388959,P68431,2.3E-11,0.00035,0.5026,8%,4,0.000044,15361.55,15371.09
5771650,Q71DI3,2.3E-11,0.00035,0.2878,8%,4,0.000044,15373.61,15383.07
3059,P60866-1,2.3E-11,0.00034,83.63,8%,1,0.000044,13275.28,13283.56
4906258,P06703,1.1E-09,0.016,79.88,7%,1,0.000066,10337.33,10343.8
227857,Q01995,8.9E-10,0.014,3.01,5%,4,0.000066,22602.37,22616.74
5768884,Q01995,8.9E-10,0.014,3.01,4%,4,0.000066,22616.38,22630.77
12702,P62805,8.2E-10,0.013,1.76,8%,4,0.000066,11411.4,11418.34
170580,Q93077,8.1E-10,0.012,113.5,9%,1,0.000066,14101.89,14110.33
5016968,O60575,7.6E-10,0.012,1.495,10%,4,0.000066,6690.15,6694.85
597276,P84243,7.3E-10,0.011,0.007126,7%,4,0.000066,15285.57,15294.91
13065,P62805,6.9E-10,0.01,0.7902,8%,4,0.000066,11369.39,11376.3
5062,P51397,6.7E-10,0.01,150.6,9%,1,0.000066,11157.66,11164.57
5067010,O14558,1.2E-09,0.019,117.1,6%,1,0.000088,17220.98,17231.62
5396025,P84243,0.000000002,0.03,0.1703,7%,4,0.00011,15341.53,15350.9
17223,Q9BQ48,1.9E-09,0.03,326.9,11%,1,0.00011,5350.03,5353.3
4931831,P30044-1,1.9E-09,0.029,244.8,4%,1,0.00011,16886.95,16897.53
5771339,P84243,1.9E-09,0.029,1.016,7%,4,0.00011,15285.57,15294.91
417176,Q71DI3,1.5E-09,0.023,0.002115,9%,4,0.00011,15457.7,15467.25
69444,P0DP23,1.5E-09,0.022,0.7905,6%,4,0.00011,16775.76,16786.37
389987,P62805,1.3E-09,0.019,3.003,8%,4,0.00011,11453.45,11460.41
5014144,P07737,4.5E-09,0.068,1.761,4%,4,0.00013,15047.49,15057.07
4906617,A0A2R8Y619,3.7E-09,0.056,2.791,8%,4,0.00013,13755.01,13763.6
5053101,Q01995,3.7E-09,0.056,3.01,4%,4,0.00013,22574.37,22588.73
272380,P07148,3.7E-09,0.056,8.286,6%,4,0.00013,14190.35,14199.21
3103,Q99878,3.3E-09,0.05,82.79,8%,1,0.00013,13918.78,13927.11
5790000,P68431,3.2E-09,0.048,0.03887,7%,4,0.00013,15459.55,15469.15
4920778,P06703,3.1E-09,0.047,732.9,6%,1,0.00013,10379.34,10385.84
5418637,P30086,0.000000003,0.045,0.4576,5%,4,0.00013,19972.9,19985.16
5014160,P07737,0.000000003,0.045,10.64,7%,4,0.00013,14963.47,14972.99
4743,P62805,0.000000003,0.045,1.216,8%,4,0.00013,11369.42,11376.33
2747,P63241-1,2.9E-09,0.044,274.9,5%,1,0.00013,16821.4,16832.25
4914513,Q01523,2.7E-09,0.042,6.896,8%,4,0.00013,8099.8,8104.91
5789966,P68431,2.7E-09,0.041,0.0008529,7%,4,0.00013,15459.63,15469.22
425320,Q71DI3,2.7E-09,0.041,0.00168,7%,4,0.00013,15443.54,15453.04
4918064,P00441,2.4E-09,0.037,0.5799,6%,4,0.00013,15956.83,15966.59
4661464,P69905,2.4E-09,0.036,3.01,5%,4,0.00013,15849.7,15859.45
4894714,P49773,2.3E-09,0.035,167.4,6%,1,0.00013,13720.06,13728.75
284930,P68871,2.2E-09,0.034,1.761,6%,4,0.00013,15998.26,16008.31
4982716,P06703,2.2E-09,0.033,3.01,9%,4,0.00013,10295.32,10301.76
169852,P62805,4.8E-09,0.072,10.4,8%,4,0.00015,11369.39,11376.3
17264,P17096-1,8.3E-15,0.00000034,0.7852,13%,4,0.00015,11768.08,18.02
15939,P68871,7.4E-09,0.11,3.014,6%,4,0.00017,15955.25,15965.28
1382574,Q6NXT2,6.7E-09,0.1,0.03895,8%,4,0.00017,15241.36,15250.7
389967,P62805,6.2E-09,0.095,1.249,6%,4,0.00017,11439.43,11446.39
69237,P68871,5.9E-09,0.09,10.59,7%,4,0.00017,15937.22,15947.2
489561,P84243,5.7E-09,0.087,0.5598,7%,4,0.00017,15243.52,15252.83
5523958,P07148,5.6E-09,0.086,0.9691,6%,4,0.00017,14249.37,14258.34
425057,Q71DI3,4.8E-09,0.073,0.1026,7%,4,0.00017,15331.52,15340.95
4894697,P68871,8.3E-09,0.13,5.247,6%,4,0.00019,15995.15,16005.12
5771652,P84243,8.3E-09,0.13,0.03933,7%,4,0.00019,15383.54,15392.93
4993274,P68431,8.2E-09,0.12,0.09823,6%,4,0.00019,15375.57,15385.09
2533946,Q71DI3,7.9E-09,0.12,0.0248,7%,4,0.00019,15359.52,15368.96
1642704,Q71DI3,7.7E-09,0.12,0.005625,7%,4,0.00019,15373.57,15383.02
3018,P60903,0.000000013,0.2,1.76,7%,4,0.00021,11106.48,11113.95
5054941,Q06141,0.000000011,0.17,3.255,5%,4,0.00021,16553.91,16564.46
2534202,Q71DI3,0.000000011,0.17,0.01232,6%,4,0.00021,15373.5,15382.95
416533,Q71DI3,0.000000011,0.17,0.006745,6%,4,0.00021,15387.59,15397.07
4978632,P06703,0.000000011,0.17,3.01,10%,4,0.00021,10114.29,10120.57
12584,P61604,0.000000011,0.16,195.1,7%,1,0.00021,10793.83,10800.5
4992530,P68431,8.8E-09,0.13,0.07137,7%,4,0.00021,15375.5,15385.02
3309,P62937-1,8.5E-09,0.13,3.01,5%,4,0.00021,17911.86,17923.34
5011327,Q01523,0.000000013,0.2,8.463,16%,4,0.00024,3581.64,3584.15
18394,P06703,0.000000015,0.23,24.08,8%,4,0.00026,10126.32,10132.63
423061,P84243,0.000000015,0.22,0.007125,7%,4,0.00026,15285.54,15294.87
1654,P62891,0.000000013,0.2,544.5,10%,1,0.00026,6271.61,6275.49
5010281,A0A2R8Y619,0.000000017,0.25,0.7918,5%,4,0.00028,13689.06,13697.65
245691,Q16777,0.000000017,0.26,130.1,8%,1,0.0003,13984.79,13993.23
416888,P62805,0.000000017,0.25,0.7858,7%,4,0.0003,11397.42,11404.35
12766,P56381,0.00000002,0.3,16.04,12%,4,0.00032,5669.03,5672.61
479698,P84243,0.000000021,0.32,0.8706,8%,4,0.00034,15285.57,15294.9
5768954,P30086,0.000000021,0.32,0.2996,2%,4,0.00034,20052.86,20065.14
7903,P04792,0.00000002,0.31,0.7918,3%,4,0.00034,22839.4,22853.33
5771890,Q01995,0.00000002,0.3,3.01,2%,4,0.00034,22629.38,22643.77
5004837,P10645,0.000000024,0.37,468.5,5%,1,0.00036,8548.38,8553.84
4162,Q96KK5,0.000000028,0.43,102.2,7%,1,0.0004,13850.81,13859.14
4901462,Q71DI3,0.000000027,0.42,0.256,8%,4,0.0004,15345.5,15354.94
597283,P84243,0.000000027,0.41,0.006173,6%,4,0.0004,15341.63,15351.02
296738,P30044-3,0.000000027,0.41,3.01,6%,4,0.0004,12461.52,12469.28
1642719,Q71DI3,0.000000031,0.48,0.00253,7%,4,0.00042,15415.58,15425.06
5010301,A0A2R8Y619,0.000000031,0.47,2.273,4%,4,0.00042,13834.97,13843.58
13684,P09382,0.000000037,0.57,3.01,5%,4,0.00046,14659.18,14668.59
415297,P84243,0.000000037,0.57,0.0977,8%,4,0.00046,15369.63,15379.02
4971979,P61769,0.000000036,0.54,3.014,8%,4,0.00046,11720.79,18.02
4982645,P0DP24,0.000000043,0.65,0.06401,5%,4,0.00053,16797.79,16808.43
5743399,P04792,0.000000042,0.63,0.2633,3%,4,0.00053,22811.4,22825.32
423376,Q6NXT2,0.000000045,0.69,1.57,7%,4,0.00055,15283.48,15292.87
422772,P84243,0.000000044,0.67,0.01188,8%,4,0.00055,15299.51,15308.85
4947970,A0A2R8Y619,0.000000046,0.7,15.58,7%,4,0.00057,13431.91,13440.26
4941330,P05091-1,1.5E-37,6.1E-30,554.4,50%,1,0.00063,3760.91,18.02
5737378,P05787-1,1.2E-37,5E-30,639.5,42%,1,0.00063,4359.07,18.02
5737370,P63267-1,1.1E-37,4.5E-30,973.7,50%,1,0.00063,3580.78,18.02
5737366,P05451,9.5E-38,3.9E-30,509.7,43%,1,0.00063,4958.39,18.02
5736784,P33778,7.7E-38,3.2E-30,72.52,59%,1,0.00063,3216.91,3218.84
5756589,P12109,6.5E-38,2.7E-30,434.8,36%,1,0.00063,5364.9,18.02
36081,P68104-1,5.7E-38,2.4E-30,463.3,61%,1,0.00063,3178.89,18.02
5756590,P05787-1,1.6E-37,6.8E-30,424.7,52%,1,0.00063,3678.99,18.02
5738086,P63267-1,1.6E-37,6.5E-30,532.6,56%,1,0.00063,4843.43,18.02
995927,P05787-1,5.6E-37,2.3E-29,396.2,53%,1,0.00063,3591.96,18.02
5737362,P23527,5.5E-37,2.3E-29,1032,60%,1,0.00063,3916.29,3918.61
5737410,Q01523,4.1E-37,1.7E-29,1.761,24%,4,0.00063,8101.81,18.02
5736786,Q9UMS6-1,3.7E-37,1.5E-29,457.1,68%,1,0.00063,2866.61,18.02
60483,P10809-1,3.4E-37,1.4E-29,458.8,38%,1,0.00063,5808.14,18.02
60503,P05783,2.9E-37,1.2E-29,605.9,50%,1,0.00063,2624.44,18.02
165824,P08670,2.4E-37,9.7E-30,925.5,68%,1,0.00063,2503.3,18.02
5691161,P17661,2.2E-37,9.2E-30,320.5,50%,1,0.00063,4677.34,18.02
5736785,P63267-1,2.1E-37,8.5E-30,548.1,37%,1,0.00063,6718.52,18.02
5739646,P62750,1.8E-37,7.6E-30,683,34%,1,0.00063,5606.41,18.02
5736787,O60814,6.2E-37,2.5E-29,0.1639,63%,4,0.00063,3063.86,3065.66
294786,P0C0S8,1.4E-36,5.7E-29,341.2,28%,1,0.00063,8285.6,8290.54
452744,O60814,1.3E-36,5.5E-29,0.1639,63%,4,0.00063,3408.03,3410.03
5738082,Q5QNW6,1.1E-36,4.7E-29,610.2,72%,1,0.00063,3200.92,3202.84
5789746,O60814,1E-36,4.3E-29,0.09728,71%,4,0.00063,2664.62,2666.21
5738100,P62805,9.9E-37,4.1E-29,63.39,49%,1,0.00063,4430.64,4433.25
59020,P10606,9.1E-37,3.8E-29,485.2,45%,1,0.00063,4598.29,18.02
197386,P04908,2.6E-36,1.1E-28,0,37%,4,0.00063,4783.73,4786.6
5736789,O60814,2.2E-36,9.1E-29,0.4139,78%,4,0.00063,2536.53,2538.04
5737376,P17661,2.2E-36,8.9E-29,805.9,45%,1,0.00063,3380.74,18.02
212000,Q16777,2.2E-36,8.9E-29,608.2,17%,1,0.00063,12124.8,12132.19
5378995,A0A2R8Y619,2E-36,8.2E-29,317.1,42%,1,0.00063,3982.22,18.02
5736788,P58876,1.9E-36,7.8E-29,343.4,57%,1,0.00063,3960.32,3962.66
240033,P05787-2,1.8E-36,7.4E-29,1001,36%,1,0.00063,5685.85,18.02
5757220,Q9P0L0-1,3.7E-36,1.5E-28,810.2,31%,1,0.00063,6006.34,18.02
5737377,P00352,3.7E-36,1.5E-28,430.1,50%,1,0.00063,4121.03,18.02
270915,P0C0S8,9.2E-36,3.8E-28,477,28%,1,0.00063,11883.72,11890.93
5710014,Q9UII2-1,8E-36,3.3E-28,616.8,40%,1,0.00063,5384.95,18.02
5737436,Q01523,7.2E-36,3E-28,3.009,23%,4,0.00063,8102.82,18.02
5737430,P62805,7.1E-36,2.9E-28,385.5,44%,1,0.00063,4388.63,4391.21
5737380,P06576,6.8E-36,2.8E-28,1545,28%,1,0.00063,4868.61,18.02
352900,O60814,6.7E-36,2.8E-28,0.1639,55%,4,0.00063,3571.09,3573.21
169552,P17661,6.5E-36,2.7E-28,886,39%,1,0.00063,3810.93,18.02
